song_id,artist_name,composer,song_length,language,genre_ids,song_id_encoded
WAlV3w54iTZgnHFKeb2Xl6vTh+xgiyRE5AGqsUEb4m8=,方大同 (Khalil Fong),Khalil Fong,198791,3.0,465,10551
KRmR66oedDzaQqRVnBFWvllHXAk2KBV2jUKK4U6V3AQ=,蕭亞軒 (Elva Hsiao),Unknown,267865,3.0,465,6914
sbnBrs68TMpDKF+gV1Iz9OXznNTMhWWWjNgAjGg/yNM=,吳建豪 (Vanness Wu),Van Ness Wu| Ezekiel Keran,193701,3.0,458,17379
jn7VCg4NOVb08jnMcV1B1Z+cXCEltrkcU+Fm40EYIls=,曾沛慈 (Pets Tseng),戴佩妮,247745,3.0,465,14697
bCmDv8aIkMgo9OFaVMFaKcbaF8jLBJaINI70zGJwIE8=,吳建豪 (Vanness Wu),Terry Lee| URU,250125,3.0,458,12079
59N3d0cto6l7fCgomXfD42XvpfBfRf6g5bTkInwk1VY=,Kana Nishino (西野カナ),Unknown,282679,17.0,465,2197
ie/0wXRGokEQvi/w16IgrTfS47m4/bNrTLtk1Igj2Ik=,Steve Aoki,Steve Aoki| Sarah Blackwood| Gianni Nicassio| Thomas Salter| Ryan Marshall,307757,20.0,1609,14337
SjDBT+BYjPMq0oKwKZW4j8zs+n8LudqLcd7X0EDvO+o=,王菲 (Faye Wong),Unknown,201085,3.0,465,9516
JGBjwzTbIP40p28yjCa09jV1Dcswo5x0ZQEj694F6uM=,莊心妍,爆炸音樂,201560,3.0,458,6543
+c3lxGo8uODr7rBUObKYnTbuyU/8Ma8uYCm0QmpbshE=,Baek A Yeon,Jeong Jin Seo| Doo Hyun Kim,207865,31.0,444,191
KUXIbcwhlXM2R3onusbQNZtFFqGjScKdXRGgyfSxa0U=,李心潔 (Angelica Lee),Unknown,325381,3.0,465,6928
10YuxevjGrZ2Av6GnjRzXptienF9zpWxkmVfwReh8Q0=,王力宏 (Leehom Wang),Leehom Wang,247222,3.0,458,954
TFLsQfpwFDnam556vf4qTZebNKB8ywf6Gjjx9St61vw=,Dan + Shay,Unknown,201639,52.0,1011,9693
QQpMY97vofIi/B9wN/FwyVB/btn5+vxwTCfiNJmdJLA=,BIGBANG,Unknown,225488,31.0,465,8780
8uTmJbhydY6XP9d9DoJucpiiDoiNDew/wINstRn5r2c=,Clementine,Arnold Turboust,193886,20.0,2122,3330
0hBtknKMCwq67gnezuinkdh5VNmiFeRhpHlDxf2m+VY=,Aimer,Mao Abe,291604,17.0,437,832
WIpaqNb3MoaWdVxYqyCZI97gd5BwELrtvnkWOAgcyj4=,Alan Walker,Alan Walker| Jesper Borgen| Anders Froen| Gunnar Greve,250340,52.0,1616|1609,10594
LAp0hapBIxIEhOLxLDHzg33dEoT1F0vA+cpMKGzpsj0=,蕭敬騰 (Jam Hsiao),Khalil Fong,262721,3.0,465,7132
C01RRFNpFskWmbeulgECLNUJeWq6z7kUTm1z1IQgDDA=,迪克牛仔 (Dick and Cowboy),Guan Fu Chen,231967,3.0,465,4319
uIRYEjLW+rJ8fQ1U82VZclEVfEtSuoccpnswIUJNOmI=,蘇打綠 (Sodagreen),Qing Feng Wu,216967,3.0,458,17891
BY+TgGiPFvauucLDgMD2I6AgCshzkjIYlTrOFQXgQjg=,Alesso,Tove Lo| Alessandro Lindblad| David Bowie| Brian Eno,210001,20.0,1609,4167
aPbDpZRl3+yhQZ/zxQ8W2UKp4E/ddiYLQWCuMqWxeTE=,GARY,Gary,242103,31.0,465,11845
tKMYCDgE9NZV42/o8MWwgt0b+r9Y/Z+SYgpq/5pkRTA=,王心凌 (Cyndi Wang),劉沁,282679,3.0,465,17620
TyhHQCbDRHV/h+xU9D0UydOXzq/66P2CY1q00eKkIQM=,鋼琴名曲點播100首,Franz Liszt (1811 - 1886),238840,20.0,786,9903
ujrWemskJCCkX/ThJFRJUaPsMCwYXcMk8gj6o3Uir8o=,Shawn Mendes,Shawn Mendes| Scott Harris| Geoffrey Warburton,201363,52.0,465,18020
q4V4YC8hEKSbh8ih9wOn3d1p79Q6d6mruPpEaIhd3J4=,羅志祥 (Show Lo),Zhi Wen Du,201769,3.0,458,16625
bFWkbddI7QNmp3ScRgdBBrlu2xsp1w1WsjZJH+ktAV8=,Angeline Wong 黄晓凤,Unknown,304274,59.0,458,12088
zn3wS45jeGctqBxJr546xjGN3Ng3PWhkFW07iD7C18Q=,張智成 (Z-Chen Chang),彭學斌,301871,3.0,465,19523
dHnhJWPvl8ABZnQ47Q5R0Q++ftdeQU6fitdzWRl58ok=,李唯楓 (Coke Lee),梁文灝+唐湘智,235207,3.0,465,12723
1vtxrhVeoM+gESXQmAb2Gtownit9wTzGmRWNyLiSukY=,John Mayer,Unknown,150047,52.0,465,1189
EgwM6BkoxSO2qMZa6TNe87j+QwSxt8eqAaWs6iIB9Vw=,S.H.E,黃漢青,287869,3.0,465,5128
HJzeer6wn31fqQ6XbmGYqY17ffzys87C8q4UmuZONS4=,Dido,Unknown,220995,52.0,465,5913
ko40C/AgszA+Kf1IkxMS4D9RqTisOAwcY1dXN6jLCV8=,Bon Jovi,Jon Bon Jovi| Richie Sambora,224769,52.0,2022,15021
bH3LtOHatU+Wat6XpAVHTqCEepAOSZbDA1ajol8x0SE=,Regina Spektor,Unknown,229250,52.0,359,12097
9uapoZeOzR3g+2ojNAc+oo94RMQvJpKxt5NtvTmk2DE=,BANGTAN BOYS,Pdogg| Rap Monster| Suga| J-hope,234057,31.0,444,3639
5vrWVLDK0haSZZMbqOmUG7i2oOzGAjNqfuNBN/J7qL8=,呂建中 (Tank),Unknown,246386,3.0,465,2383
+BuoFaAw+sbIYkgPW7ReKkPQpJbW9zvT8+UU3bU7iKU=,Bii畢書盡+陳勢安+陳彥允+李玉璽,李玉璽,276897,3.0,465,69
nuSRz5CdpUHQUiSmqj3C6kqQWgfRqKepI0S4ZE2c9jc=,Lady Antebellum,Hillary Scott| Dave Haywood| Charles Kelley,284908,52.0,465,15968
dqb9ShCs52nrziriw1b6dz4HBt75jH5SwCsSctlUQpw=,Justin Bieber,"Justin Bieber| Jeremy Snyder| Jason Boyd| Stephen Philibin| Eben Wares| Scott ""Scooter"" Braun",210094,52.0,465,12895
/mhc9xzwk0MmpFStujD2OAtqrHpD4u3EbMuBMsSydWg=,Taylor Swift,Taylor Swift,242602,52.0,465,554
WQpCuUQOiqnXp/0ZCQzV8FmgPLtxMm8ErEjnNcP4Hws=,縱貫線 (SUPERBAND),Unknown,309289,3.0,465,10626
LxjOnZVrYlO6DdU41eZmyB1tiSdX4aH8IW8+T/7y74E=,張韶涵 (Angela Chang),Braddon Williams＋Greg Agar＋蔡志浩 x Click Music＋李焯雄,233535,3.0,465,7369
8qtBLnKPTmp6iABE6MI4Jcjb9bAjair4uxD2FDaHazE=,Shin Hyesung and LYn,Unknown,214177,31.0,465,3314
gZmQLdFDodzSVWijCvsY996RnZv/QyMf0haktpwvYEw=,Lady Gaga,"Lady Gaga| Giorgio Tuinfort| David Guetta| William Adams| Paul ""DJ White Shadow"" Blair",240081,52.0,465,13744
DmivlIL5YSdthUpbOH5xQwXtvuH1ox3yhJAPFyxgeQE=,Michael Bublé,Unknown,227625,52.0,691,4845
yqiYb8KqATgKNkDCUYZNiHMOQFD1blV0RnX8ys66ri4=,Simple Plan,Unknown,231497,52.0,465,19248
hHHA8KYpyb8J5lcoJO6Uqye2GBBmJNZXO+xP3pLYzdw=,Various Artists,信,249208,3.0,921|458,13959
LcWf0PCeygtqyLDa8NEyUwjBDAjXmgZnZpJSgQlz0io=,Various Artists,SHUNZA 順子,297586,3.0,Unknown,7275
Fi5SbOShmkGgu5n8gpaiOg7A/SgPe68qyWO4z6Q7HXU=,Various Artists (Bhangra Remixes),Bård Ylvisåker| Mikkel Storleer Eriksen| Tor Erik Hermansen| Vegard Ylvisåker,213812,20.0,465,5421
XUNfEiRBmi+BGRlIk0ATJrjhBaOO/p8nwJLDPNU1EqI=,Muse,Unknown,210140,52.0,465,10953
lZqI+BDzG9VKuhtlaFHj+1MZ96R1x1pN4fIE86vddAo=,倪安東 (Anthony Neely),楊子樸,292675,3.0,465,15250
uBmzXJLoovBiaY+nCgs2j3PF1kQB6nVA72gkZ8gnY4s=,CHARLY BLACK,Charly Black| Collin Edwards,214831,52.0,1609,17858
DTEIXAmtcpVVwLi/WSNMZmnF2jKk3REFpXMZp+j8OFc=,Bee Gees,Unknown,261825,52.0,2022,4733
/MHz2izLMEB/kie7nnT4CuC78vaxVADC2k+FpuQH2Iw=,Frozen,Kristen Anderson-Lopez| Robert Lopez,105233,52.0,921,415
qH64mGATRE+vrv191Cb2fFbuL/zo+0EXTIAg75ayMbM=,最愛廣告101,Unknown,245655,52.0,465,16681
4L6EJ0kDms7ETLSPvIag04FqAwwwHou3PXAazXw2hig=,ジブリサウンドトラック,久石讓,104594,17.0,921,1924
4nBBL+v4l48JUTZdPnDKm47x2A5t2cSdLnOWavyD470=,Rimi Natsukawa (夏川りみ),Unknown,318275,17.0,465,2067
8dpAdwzaxGK6790ngfks1gSTHZW8PG2rtwzOpQ/zlwk=,Scott Bradlee's Postmodern Jukebox,Unknown,148480,52.0,465|2122,3241
w3KMRXZ610pIroksE9UUuuQc1BVS5TXG3ArnqWzU0Go=,Namie Amuro (安室奈美恵),Unknown,193293,17.0,465,18416
2q65BWJjtIHaj07ytvutYWj22M88hqphkkceK3BZiXU=,羅志祥 (Show Lo),Unknown,181626,3.0,465,1483
xiwHkemM46HPqUoXVD/Q5YdO+NredqmaSHrFkUr2sws=,Icona Pop,Unknown,187115,52.0,465,18922
oR83SI/jbIt1f25TGQOAYQvxm/GEpsD4wCF1E9nszwQ=,Michael Jackson,Michael Jackson,195587,52.0,465,16146
W3DUX6QuybNHFwjXgIai6w20N3vSeO13v27a/bGBOWM=,林宥嘉 (Yoga Lin),林宥嘉,83173,3.0,465,10513
7ip9YMIyMkeTcGOGFcCqCrPeBnq0gxKxhB5+Kje9+HI=,Ronald Isley,Unknown,349924,52.0,139,2951
YuGt+2ztDAZENsRaVE5sLW3cRUd8QhrRdDzyEvSC3bU=,Pentatonix,Irving Berlin,199026,52.0,465,11376
VDstDo5QY4AEUvoEUj2LaAFdHxVqop5kQ+I7YTmEmMQ=,蔣卓嘉 (GJ),GJ,228480,3.0,458,10277
f8/yxXLT8/hENDkcudzHhytnOwyUKJ+/JCY7Y+L/Gsw=,八三夭 (The Last Day of Summer 831),八三夭 阿璞,237600,3.0,458,13312
blOIdnDk7/zU/Ve7VwKVOX50+AgIwK8OR78NRt9xENE=,CHARLIE PUTH,Unknown,206471,52.0,465,12237
p0vznXPDpqFXtJzcvx4f9NxqLDC+1PQ9/Prr8kUdSuc=,The Chainsmokers,Andrew Taggart| Shaun Frank| Frederic Kennett| Ashley Frangipane| Isaac Slade| Joseph King,161149,52.0,1609,16322
eW1d3l1sSncU4sGM69MJtIG79wnXbdy8FZKpFVElS0g=,Lady Gaga,Lady Gaga| Mark Ronson| Hillary Lindsey,205264,52.0,465,13111
Y3mWSxXWqOcRMaDKKJHaavrYOT+3Rk6H//6I/y1l3YU=,A-Lin,李榮浩,298736,3.0,465,11129
y/rsZ9DC7FwK5F2PK2D5mj+aOBUJAjuu3dZ14NgE0vM=,林俊傑 (JJ Lin),林俊傑,320470,3.0,465,19000
26zyjnOVJCMbVuJhPabu+nhf5ABK9PwEx1FqUJD5P7M=,HyunA,Jae-Woo Seo| Tae Ho Kim| Young Jin Son,202478,31.0,444,1256
d2k4F/IYpmudgfCxsRAXVHBdYHPfcWmhCYmjdXxigLE=,玖壹壹,陳皓宇,225567,3.0,465|1259,12645
FQyXcXE/YEpja6metXIdWycp1wJNuhT8nus4CgfOhJ8=,周杰倫 (Jay Chou),周杰倫,238550,3.0,465,5349
5PxzrHQu9AXWD8fDK3tw9wO3VNRUpYfizerE8PZ29sg=,葛仲珊 (MISS KO),Miss Ko,135976,3.0,458,2265
shYcSF/8MpYMxMzLfRznBZjwoQIvd+RUH06UamCj8ks=,Justin Bieber,Justin Bieber| Jason Boyd| Mason Levy,205635,52.0,465,17411
2p30+xf3egFsxbNzlraSFYZpnsxxIt9wVDLHNb8cRMk=,Jonas Blue,Tracy Chapman,212416,52.0,1609,1478
Q20nAPZ2fmFDC5k3lKC9XhXdof+GleNsw69N3Q2v4AI=,Various Artists,Brian Holland| Denzil Delano Foster| Don Raye| Eddie Holland| Hughie Prince| Kenny Nolan| Lamont Dozier| Zachary Hanson| Bob Crewe| Taylor Hanson| Thomas Craig McElroy| Isaac Hanson,90650,52.0,921,8667
f+kUjlxaL1nKJ2FZCOkc40O8YHvA5KJY24ykMh3qXII=,I.O.I,Unknown,203546,31.0,444,13255
rWGREv0KoxnV4Dokl0betMIPeUFUOCr3SK0/ZgjZGYA=,徐佳瑩 (Lala Hsu),徐佳瑩,300408,3.0,458,17025
rophCsL37EeYK16AQB/htcQP6750AXppzfJXdobMtVI=,Kelly Clarkson,Unknown,188917,52.0,465,17110
gJv5MWaChPmsY+3v7nOjRAKFKkjbIQaLkLlZ9lvhdwU=,Various Artists,Ruo Han Li Wang,182973,3.0,921,13675
olnKoOStMAOcymQtrfNbNZs3cpMCytU4jjG5KnKzVU0=,卓文萱 (Genie Zhuo),趙之璧,279301,3.0,465,16235
rtHUq6MrCB7CjJTwLT7f/tEu7UvPpjUOZ2btFr/dWQo=,江蕙 (Jody Jiang),Unknown,247118,10.0,465,17136
9i3d5BjXoxEVKM2+eK3z3GJH/o66mmypUbH0IcA7m30=,Ariana Grande,Max Martin| Johan Carlsson| Ross Golan,235914,52.0,465,3572
wukkBDTScmFlSHh72LWTqISGfHRAjTdmal3d3x1hde4=,鹿晗,李俊曈+劉思超(Squareloud)| Matthew Tishler,237191,3.0,465,18669
AOnmJdRuWhi/QyIyrNuyFpbvqDp2VGUfoqhSY7e9I+Y=,AKDONG MUSICIAN (AKMU),Lee Chan Hyuk,243304,31.0,444,3797
YrueDJ/LxthWiUza3Mo+Uw8aJ/U63HUfo53kQX0aZus=,謝安琪 (Kay Tse),Eric Kwok,211673,24.0,451,11368
UXlH1ipLG2E0fETw0mK/ls61jK/HkdDvz2Z08KLQnVk=,Justin Bieber,Unknown,221750,52.0,465,10070
V+8Pp81HIVzsKDjKJIa5J0jOMRy+70JJTqA5nbjg56w=,陳小春 (Jordan Chan),包小柏,242555,3.0,465,10203
lkczjw5PyF8xOmRn3PN71d/BhmgrzVx8qTih4EjsQGQ=,Hardwell| Jay Sean,R. Van De Corput| Diederik van Elsas| P. Warrington| J. Reesema| Joren Van Der Voort,191346,52.0,1616,15294
yP7AED3Ekkvxc3zjs1UQMQ+AUxW9c5WSWB6rnHkBcyI=,Shakira,Unknown,183855,52.0,423,19122
llEGry04WR6RR6olBlPzOKO2lx3gxabQl9pU/MAjqqo=,SpeXial,Victor 劉偉德 / 蔡志浩,239020,3.0,465,15299
ZEU2Bylyi62kO7pESijNVlgFLsbLL4zgC54Fcp/QhbY=,Ailee,Unknown,229720,31.0,921,11493
g4kFNOGuycc/eH/55IgFKELtn5jCoQKx+w4ZdwPzbik=,RADWIMPS,Yojiro Noda,283562,17.0,2022,13595
nbJX7KFrlMyzCUWUAE49Tze0flrrK4vRS/FZUK8vDS0=,SIGMA,鄭楠,228310,3.0,465,15871
SqcRdmD4vSuIqcWkzjC9OFqOleqw1vyFGT+lexoiQBM=,周杰倫 (Jay Chou),周杰倫,217129,3.0,458,9552
BQH8yRc8CILN2B+Vu5qRH3TUEe74qzlZ73/OP2xPk2I=,田馥甄 (Hebe),Welch| Florence Leontine Mary/Summers| Isabella Janet Florentina,225175,3.0,458,4124
TK3h74fF87rB531d8prp+H1isL7E05Iq0xWfyBUR1CM=,張學友 (Jacky Cheung),Shi Zhang Gao,241859,3.0,458,9716
qm+hOFUCV0HMX1mQpU5nv9zxLh7F7VjULF0KX3yL73M=,蔡健雅 (Tanya Chua),蔡健雅,237609,3.0,465,16830
54u/TDygU4Q6/kGss+i7QBe/1UNrP4arX7BpVRSHAng=,郭采潔 (Amber Kuo),Unknown,289959,3.0,465,2167
Y6XzBXtncTIUSm3gkP8qqMFbZ2x4PHVc/WDXwU7NLLc=,Broods,Georgia Nott| Caleb Nott| Joel Little,223747,52.0,359,11146
+LJ3ytSEBjm1Y5rxtFav1N57WIjE+d8+NCtMW4YO848=,五月天 (Mayday),阿信,341054,3.0,465,110
ddMZ6gO1zKYEA4LuxhlpIFn7wXyUBXbpniNx8Gx7Ogk=,Girls' Generation (少女時代),Sean Alexander| Darren Ellis Smith| Claudia Brant,224211,31.0,465,12840
Ry7rgMUuKpMsSXCInJurZAEH+z1tTDWrHDfcP0E9X8Y=,One Direction,Liam Payne|John Ryan|Julian Bunetta|Louis Tomlinson|Ed Drewett|Wayne Hector,187542,52.0,465,9270
J6B7tk1o7ZzfREwWEhpY6LNniwg6Ub1b5yiycHCnN8c=,hush！樂團,Hush,263523,3.0,458,6497
oF03xgIc9Z+hV316VfjIQ+obYwnv35u5YB3PD+6JaJM=,16個夏天 電視原聲帶,Eric Chou,330187,3.0,458,16083
tGAYgFPcb7ftxwFNEyK2tWFB+y/gAhjiFuErI//pl/Q=,Bon Jovi,Desmond Child| Jon Bon Jovi| Richie Sambora,223097,52.0,465|2022,17597
STQIVeMZiPp4ShdNSct4480l8Q9YBp9tz3MkJTz6bzA=,EXO, Korean Lyrics by Min| Yeon Jae (8%) / Park| Chan Yeol (2%) Clarence Coffee Jr. (20%) / Jonathan Yip (15%) / Jeremy Reeves / Ray Romulus / Ray McCullough / Kim| Te Sung (10%),225802,31.0,444,9429
8k7iCPm08EWVvUbWWw7iBcfexdcHRUWbHzh44Rw0D6U=,江蕙 (Jody Jiang),謝誌豪,258925,10.0,2157,3281
uNXmR+OZe1p2O7IcW6wQ+mW4Yoq+XkKq/Gh3Bv3olPA=,Miguel,Miguel Pimentel| Brook Davis,286677,52.0,139,17909
nwEcF/fOvuPOOTYKG1h8N6VyDtbgzmyA2G7+N1L4qZ8=,Twins,林俊傑,267354,3.0,465,15976
YR2tCF8BXmGStsoEsYO8gmZfndnrS/4B47XDrxRtFXY=,Muse,Unknown,279823,52.0,359,11243
nl9MVozj0MBrSnC7yyfnXsXBuII7eNIjl5Yr84Y4KW0=,蔣卓嘉 (GJ),GJ,231967,3.0,465,15920
ZMQyK8HxMpbayNxJgM11z52Rik+ZyjRQfsLPF1QnPSA=,萬芳,Unknown,251193,3.0,465,11522
nJ2En+Sexvrk200wGeaMyLyQ3GyZzRB6c3Y15abHOLE=,范瑋琪 (Christine Fan),陶喆,257671,3.0,465,15786
rDORC0LGy2slvH4eyyMkP5YbV16aU/XNZrrq3bZv/r0=,Ellie Goulding,Unknown,286069,52.0,465,16951
bf+qD0FiA5dIR3XnQEFXMAIabiL2zFhZygS2zoZsYWE=,蔡健雅 (Tanya Chua),Tanya Chua,231941,3.0,465,12212
Ao7ct98VjPrruTq/u+QDRcqoN9xP93qOIZl3ok05ios=,Bon Jovi,Unknown,240396,52.0,2022,3920
H6oz8zeBPZr9uQa1VrGIMsZ1Yl5LrC69A87BwltnM1A=,夜貓組 (Leo王+春艷),春艷 Chunyan / LEO王,175647,3.0,458,5864
ZdTpWhaT6dlNNDmWngmRTpDc3ldLNwGNxTYWTiVfPIc=,滾石金韻民歌百大精選,Unknown,165825,3.0,465,11593
CsqC0Mbb/vjIhvpcGhq8G1i5pkoNoEG49KMMH1BrJS0=,飛兒樂團 (F.I.R.),Real Huang,289750,3.0,465,4557
5qs6tP2SmunXiGgqCA2wxuuXphG2LkiTq3xf747YIFc=,DJ Luke Nasty,Unknown,219475,52.0,1259,2365
KyIIq+VvWd2gagO488v3g2rCuXMORT6LufyWX6pWzUQ=,陳奕迅 (Eason Chan),Xiao Xia Chen,250403,3.0,465,7071
vdVuvfEIFUbRQ7Y0mK67mpAp9TobPFLaQOmJ1NtkXyo=,Various Artists,Noh Kyungbo,221413,31.0,921,18290
orfgZ7GeUXDVpkm1Nuicw29rL2zGv8dWnSzXy/iSmRw=,李聖傑 (Sam Lee),Unknown,345094,3.0,465,16267
WMwCPsRBFU79pRDe7vFPC/GKkgOXK25Ss16qgqbDVYg=,Various Artists,Unknown,191471,52.0,921,10617
s+bSBriWQGJ7pNJsBOy6UB7kqTmDtikwn/6V24r3MKg=,Maroon 5,MARTIN| SAMUEL DENISON / EVIGAN| JASON GREGORY / LOMAX| MARCUS / JOHNSON| JORDAN KENDALL / JOHNSON| STEFAN / LEVINE| ADAM NOAH,239908,52.0,465,17174
xlFBvY/3aOQ65JSovHsKVUmh2vv2MvWh1KSbBNepqIs=,doriko feat. Hatsune Miku,doriko,291944,17.0,437|850,18931
M/NGNLbmiGuXwSw/GmIjoOGf2D9rvEe6l6/8yyveELw=,Alicia Keys,Unknown,210094,20.0,139|125|109,7385
CcWo85Hb1XNF1lhLEw68PdRl1/p3IRL/INFIuIug96k=,Gloriana,Unknown,232986,52.0,1011,4479
YzBJNk5hUQF083OQeGhqH+hXyDzT4rLTuaQLOhjgxhs=,Andrea Bocelli,Unknown,282491,20.0,958,11403
RTMlplwWphauzCAb53BtyrBQh5/zckSlu/Ia/4b//pY=,張韶涵 (Angela Chang),林欣彥,241893,3.0,Unknown,9113
Jc9Fjq5HVEQh04ORzQbJud7ew4+ZK1sFJea5zFmVpQc=,許嵩,許嵩,267807,3.0,458,6664
O6JPKNpO0+HQCc2dG+bbfHo3BGVApvYetSouGz0jpMQ=,Ummet Ozcan,Ummet Ozcan,347820,20.0,1609,8050
c+yJdUqk9xuZDrBJyJfK1a91KdWEf+VpCHOd1CX6aHU=,Ryo Yoshimata,Ryo Yoshimata,118514,31.0,444,12311
yW2Z8GZsstPHyC2cLxWLXEvUL9GRyQN6zulhowvtCdA=,Beyoncé,"Christopher ""Tricky"" Stewart| Terius ""The-Dream"" Nash| Thaddis Harrell| Beyoncé Knowles",193314,52.0,465,19148
0qHQMHqzdFFkfkZ5Am4IiHYBy6g+8DPheWlmFnTwEEs=,Jessie J,Jenna Andrews| William Wiik Larsen| Elle Varner,234893,52.0,465,884
Y5s8JQa8zQp5OcJ2wNFrkR9gJVOnxtjWfdBZtwsVcSA=,Yu Takahashi (高橋優),yu takahashi,330161,17.0,2022,11142
LDNDobCR4lgbdPo3SYG8QBYe7FdG4YSKw0J3wnvSgQo=,我的寶貝四千金 電視原聲帶,Wei Quan Chen,241859,3.0,458,7155
VOGJ7eFfBPXHZFHRz8cy0doRccKe+0v9xxQL8QGH0BA=,費玉清,Unknown,234753,3.0,465,10319
f+E60a42VUe7MzDAGOlcNWUpaB1keMlIC8Q50h0dY0o=,黃乙玲,吳晉淮,245899,10.0,465,13251
fGcYjDOGNCAdmrQ62FHR1BQL/AUfDPPsydZSTDdz6ls=,林憶蓮 (Sandy Lam),Unknown,285570,3.0,465,13356
ytAjUX9Ol7v9C+nadA3fA4r1AXzIbKiR+khgdJZiTx8=,陳嘉樺 (Ella Chen),劉以達,266866,3.0,465,19261
t+Yf7jcp56AiHmz/VA3atzjD6ECJz2WM2vgZtYgOpkM=,Shawn Mendes,Shawn Mendes| Martin Terefe| Scott Harris| Geoffrey Warburton,180372,52.0,465,17495
JBl8rRrg6SvBb3sbypAQBD7/M8oOLost6hCLLgewbgg=,Us The Duo,Unknown,212950,52.0,465,6522
Z4nzycx01B9adkwbbswRceXwMYppSt1rY4n0yZoHUvw=,田馥甄 (Hebe),Unknown,285675,3.0,465,11443
/YDpje87Slm9c6IGJm6lhnanVxEI+dp9HNXnj74Ql8g=,美味的想念 電視原聲帶,楊浩,231410,3.0,921|465,480
mzhxWBCYQlqYI6eJZD1VLu1qTao/fFNTt5bIStMckQw=,陳奕迅 (Eason Chan),Adrian Fu,292989,3.0,465,15678
BjsnzDXXN/HCzM7L/LiQHioMWGf4uSBdE7IELBLXM/U=,Ariana Grande,Max Martin| Savan Kotecha| Peter Svensson| KnocDown,226626,52.0,465,4237
q5+Ayhr0yyXi3vHS9rseLrOGWsEctgUU5aXfFhJlX8Y=,費玉清,Unknown,220264,3.0,465,16627
kxsvlWsoYFVXtT01F49ivsI8MZM5GFWv+HkcyWxvlTE=,Carla Bruni,Unknown,204985,52.0,2122,15071
LFX0yPEHa3XPRhSzeVGxLUIAajPukaaJl6TlnMmomzs=,FTISLAND,Choi Jong Hoon,276715,31.0,444,7164
zuW8pG0tXE8SJ641TWHthdGKCPEZ035EgfrHAUseLeU=,張韶涵 (Angela Chang),Hermanni Kovalainen / Milos Rosas / Petri Matara,215040,3.0,465,19558
d0aHFb5Sa10fDhEWHDEkYAiCi5gS3q8TBXqLQQuExYc=,Hello Nico,詹宇庭/李詠恩,231235,3.0,2022,12636
Aj0pc3r84SLTHaQzaiRBn40U/5rqSvgu80E9svk5H80=,陳隨意,錢澄,258911,10.0,2157,3900
F/7IX01+Aq+7qGf+YGuZ95dtkTS90ZGmuiCiHIyOob0=,海角七號電影原聲帶,Franz Schubert,289750,3.0,921|465,5226
rOlb8JrMfDI2ufomXEVr84lXXlZEfTrTyuYIv+xves0=,TaeTiSeo,Andreas Öberg| Gustav Karlstrom| Simon Petren| Maja Keuc,238050,31.0,465,16997
9LMgCyNquWehRsW0KNk3gwd0LhtNrqS0qZ/yq/66g/E=,Calvin Harris,Calvin Harris| Nils Sjöberg,258768,52.0,1609,3461
VnGHosn0rEjmodvkTtoMExrsB9Pg+CMEWhi+aKL92Ik=,One Direction,Julian Bunetta| John Ryan| Louis Tomlinson| Liam Payne| Ruth Anne Cunningham| Jamie Scott,199845,52.0,465,10433
8J5qqGwMIifBIaZkyRbYPUyRH7LfD4YThBE7E0DkIRY=,MAJOR LAZER,Diplo| King Henry| Benny Blanco| Jr Blender,227813,52.0,465,3143
EEaWze4rSQItsH9P+AVP3OjWyRJcnPtbcsd48+cI944=,BoA,Karen Poole / Stuart Crichton,156630,31.0,465,4992
wadOQx266RDHEmcjlZQjUa6q0OylgD6Kht4pmRTQ20U=,Various Artists,葉懷佩,270336,10.0,921,18565
Jmyz/uL3+GI35NIUC0/mpUkEfMFsGN4oJ5UqGUPxprI=,強辯之[終極三國]三國鼎立SUPER大鬥陣,Cola,285884,3.0,921|465,6717
BAhzKL+tPvlrbyyRYLJJShPqQmUfvYWbCszXmFwfBpk=,周華健 (Emil Chau),Unknown,277315,3.0,465,4041
dNnkmCa/8P2deTsf3ZoauPBfiirYmzwqK5S4Z60wXsw=,Girls' Generation (少女時代),Unknown,199505,31.0,465,12751
l+kGQR40+c/uWRCnRWt/ML3uSPHHB0rVvpy3L4xU8/Y=,Cha| Ji Yeon X LDN Noise,Unknown,196754,31.0,444,15085
aVo9vrcQtQbmVDn+gZoQYy4eJBkQW3o+n/RKWFuHZj8=,Jake Miller,Unknown,201926,52.0,465,11877
LM3sGSA9gHw3QtpxAX24pH098mbY8gF28IxW/IyePLY=,chelmico| Mikeneko Homeless (chelmico| Mikeneko Homeless),三毛猫ホームレス,260342,17.0,1259,7199
x47sIF2qfDfeTsM1j/Zy8bxJrk3crQ0gK4YJbbPDzQs=,Valentine's Day OST,Unknown,205032,52.0,451,18713
yX2BEdMvCL1eZJ8cuB1U4FSIDDW+9Lf4gBgzz3w/+io=,Passenger,Mike Rosenberg,213405,52.0,465,19155
FMvmX/DIK4VVxvI7GhjeHWbjfSqK+jCWlzXmlubvqMA=,Matt Brewer| Tyshawn Sorey,Unknown,282540,52.0,2122,5337
+cFXr4utWT7LLP4LCw1LopFsub3No2Xm20iHcwG6We8=,Leigh Nash,Unknown,214099,52.0,465,195
Mq6QR6DMOpYy9T2Dpk9y/dUV0fnaP7kI9QCNl7o6suw=,張宇 (Phil Chang),Unknown,254746,3.0,465,7633
